sample_id,n_phy,likelihood,error_rate,p_val_perm,p_val_wsrst,abs_diff,mix_index,mix_node,mix_phylotype,mix_prop,failed,reason
S0184-01.filtered.vcf.gz,5.0,-3647.82999401839,0.0001,0.001,1.00468857215736e-24,7.9657,4.0,96.0,3.1.1.1,0.0116,False,
S0184-01.filtered.vcf.gz,5.0,-3647.82999401839,0.0001,0.001,1.00468857215736e-24,7.9657,5.0,159.0,4.8,0.0397,False,
S0188-01.filtered.vcf.gz,5.0,-1916.24654221001,0.0009222222222222,0.0,0.002784757894072,5.4806,1.0,40.0,2.2.M4.4,0.7953,False,
S0188-01.filtered.vcf.gz,5.0,-1916.24654221001,0.0009222222222222,0.0,0.002784757894072,5.4806,2.0,9.0,4.3.2.1,0.089,False,
S0188-01.filtered.vcf.gz,5.0,-1916.24654221001,0.0009222222222222,0.0,0.002784757894072,5.4806,3.0,57.0,4.1.1.1,0.0383,False,
S0188-01.filtered.vcf.gz,5.0,-1916.24654221001,0.0009222222222222,0.0,0.002784757894072,5.4806,4.0,12.0,4.3.3,0.0407,False,
S0188-01.filtered.vcf.gz,5.0,-1916.24654221001,0.0009222222222222,0.0,0.002784757894072,5.4806,5.0,159.0,4.8,0.0367,False,
S0201-01.filtered.vcf.gz,5.0,-2095.23577568557,0.0005567901234567,0.001,0.0092694049306637,1.8195,1.0,40.0,2.2.M4.4,0.768,False,
S0201-01.filtered.vcf.gz,5.0,-2095.23577568557,0.0005567901234567,0.001,0.0092694049306637,1.8195,2.0,9.0,4.3.2.1,0.088,False,
S0201-01.filtered.vcf.gz,5.0,-2095.23577568557,0.0005567901234567,0.001,0.0092694049306637,1.8195,3.0,96.0,3.1.1.1,0.0148,False,
S0201-01.filtered.vcf.gz,5.0,-2095.23577568557,0.0005567901234567,0.001,0.0092694049306637,1.8195,4.0,159.0,4.8,0.1055,False,
S0201-01.filtered.vcf.gz,5.0,-2095.23577568557,0.0005567901234567,0.001,0.0092694049306637,1.8195,5.0,65.0,2.2.M1.1,0.0237,False,
S0209-01.filtered.vcf.gz,4.0,-5505.87272518587,0.0006786008230452,0.0,8.412253755594381e-98,2.3761,1.0,40.0,2.2.M4.4,0.8438,False,
S0209-01.filtered.vcf.gz,4.0,-5505.87272518587,0.0006786008230452,0.0,8.412253755594381e-98,2.3761,2.0,9.0,4.3.2.1,0.1101,False,
S0209-01.filtered.vcf.gz,4.0,-5505.87272518587,0.0006786008230452,0.0,8.412253755594381e-98,2.3761,3.0,96.0,3.1.1.1,0.0179,False,
S0209-01.filtered.vcf.gz,4.0,-5505.87272518587,0.0006786008230452,0.0,8.412253755594381e-98,2.3761,4.0,65.0,2.2.M1.1,0.0282,False,
S0214-01.filtered.vcf.gz,5.0,-2883.17929682525,0.0005567901234567,0.001,5.29523578402481e-19,7.5863,1.0,40.0,2.2.M4.4,0.8164,False,
S0214-01.filtered.vcf.gz,5.0,-2883.17929682525,0.0005567901234567,0.001,5.29523578402481e-19,7.5863,2.0,9.0,4.3.2.1,0.0906,False,
S0214-01.filtered.vcf.gz,5.0,-2883.17929682525,0.0005567901234567,0.001,5.29523578402481e-19,7.5863,3.0,96.0,3.1.1.1,0.0171,False,
S0214-01.filtered.vcf.gz,5.0,-2883.17929682525,0.0005567901234567,0.001,5.29523578402481e-19,7.5863,4.0,65.0,2.2.M1.1,0.039,False,
S0214-01.filtered.vcf.gz,5.0,-2883.17929682525,0.0005567901234567,0.001,5.29523578402481e-19,7.5863,5.0,159.0,4.8,0.0369,False,
S0220-01.filtered.vcf.gz,4.0,-4843.59571490193,0.000617695473251,0.002,1.34424895138374e-16,6.19699999999999,1.0,40.0,2.2.M4.4,0.7948,False,
S0220-01.filtered.vcf.gz,4.0,-4843.59571490193,0.000617695473251,0.002,1.34424895138374e-16,6.19699999999999,2.0,9.0,4.3.2.1,0.11,False,
S0220-01.filtered.vcf.gz,4.0,-4843.59571490193,0.000617695473251,0.002,1.34424895138374e-16,6.19699999999999,3.0,96.0,3.1.1.1,0.019,False,
S0220-01.filtered.vcf.gz,4.0,-4843.59571490193,0.000617695473251,0.002,1.34424895138374e-16,6.19699999999999,4.0,65.0,2.2.M1.1,0.0762,False,
S0223-01.filtered.vcf.gz,5.0,-2516.61097550784,0.0004958847736625,0.001,2.10486722939562e-05,1.89850000000001,1.0,40.0,2.2.M4.4,0.8416,False,
S0223-01.filtered.vcf.gz,5.0,-2516.61097550784,0.0004958847736625,0.001,2.10486722939562e-05,1.89850000000001,2.0,9.0,4.3.2.1,0.1045,False,
