"sample_id","n_phy","likelihood","error_rate","p_val_perm","p_val_wsrst","abs_diff","mix_index","mix_node","mix_phylotype","mix_prop","failed","reason"
"S0435-01.filtered.vcf.gz",3,-1705.85922672162,0.00203374485596708,0,6.97221103561802e-66,31.865,2,65,"2.2.M1.1",0.1649,FALSE,NA
"S0435-01.filtered.vcf.gz",3,-1705.85922672162,0.00203374485596708,0,6.97221103561802e-66,31.865,3,156,"4.1.1.3",0.1234,FALSE,NA
"S0437-01.filtered.vcf.gz",3,-2491.41132692064,1e-04,0,2.53918775283256e-64,4.23719999999999,1,9,"4.3.2.1",0.9677,FALSE,NA
"S0437-01.filtered.vcf.gz",3,-2491.41132692064,1e-04,0,2.53918775283256e-64,4.23719999999999,2,40,"2.2.M4.4",0.0105,FALSE,NA
"S0437-01.filtered.vcf.gz",3,-2491.41132692064,1e-04,0,2.53918775283256e-64,4.23719999999999,3,128,"4.9",0.0218,FALSE,NA
"S0438-01.filtered.vcf.gz",3,-2325.25490196937,0.000922222222222222,0,4.45974343967096e-42,0.972400000000001,1,65,"2.2.M1.1",0.9247,FALSE,NA
"S0438-01.filtered.vcf.gz",3,-2325.25490196937,0.000922222222222222,0,4.45974343967096e-42,0.972400000000001,2,128,"4.9",0.0414,FALSE,NA
"S0438-01.filtered.vcf.gz",3,-2325.25490196937,0.000922222222222222,0,4.45974343967096e-42,0.972400000000001,3,147,"2.2.M4",0.0339,FALSE,NA
"S0451-01.filtered.vcf.gz",3,-2916.77959205601,0.00215555555555556,0,8.56461009199484e-33,33.8556,1,128,"4.9",0.3524,FALSE,NA
"S0451-01.filtered.vcf.gz",3,-2916.77959205601,0.00215555555555556,0,8.56461009199484e-33,33.8556,2,65,"2.2.M1.1",0.493,FALSE,NA
"S0451-01.filtered.vcf.gz",3,-2916.77959205601,0.00215555555555556,0,8.56461009199484e-33,33.8556,3,9,"4.3.2.1",0.1546,FALSE,NA
"S0453-01.filtered.vcf.gz",2,-1253.12696142985,0.000922222222222222,0,2.05815181812768e-27,20.4228,1,65,"2.2.M1.1",0.9141,FALSE,NA
"S0453-01.filtered.vcf.gz",2,-1253.12696142985,0.000922222222222222,0,2.05815181812768e-27,20.4228,2,128,"4.9",0.0859,FALSE,NA
"S0454-01.filtered.vcf.gz",3,-2086.69448737361,0.00215555555555556,0,1.19822806959872e-40,50.004,1,128,"4.9",0.4622,FALSE,NA
"S0454-01.filtered.vcf.gz",3,-2086.69448737361,0.00215555555555556,0,1.19822806959872e-40,50.004,2,65,"2.2.M1.1",0.3158,FALSE,NA
